电影/电视剧/番组,标题,上映日期,制片国家,条目链接
"巢","2022/11/30","布宜诺斯艾利斯国际纪录片节","https://movie.douban.com/subject/36150569/"
"百年孤独 第一季 / Cien años de soledad Season 1","2024/12/11","美国","https://movie.douban.com/subject/30482958/"
"野兽 / La bête","2023/09/03","威尼斯电影节","https://movie.douban.com/subject/35335895/"
"幼儿园","","","https://movie.douban.com/subject/1761172/"
"过往人生 / Past Lives","2023/01/21","圣丹斯电影节","https://movie.douban.com/subject/34963356/"
"八座山 / Le otto montagne","2022/05/18","戛纳电影节","https://movie.douban.com/subject/35373286/"
"爸爸去出差 / Отац на службеном путу","1985/01/15","南斯拉夫","https://movie.douban.com/subject/1303056/"
"捷克斯洛伐克60年代新浪潮电影二十五面体 / 25 ze šedesátý...","","","https://movie.douban.com/subject/10553041/"
"至关紧要的岁月 / Kristove roky","","","https://movie.douban.com/subject/2067444/"
"利己主义 / エゴイスト","2022/10/27","东京国际电影节","https://movie.douban.com/subject/35964279/"
"小行星城 / Asteroid City","2023/05/23","戛纳国际电影节","https://movie.douban.com/subject/35209746/"
"雅达利：游戏结束 / Atari: Game Over","2014/11/20","美国","https://movie.douban.com/subject/25956889/"
"你的鸟儿会唱歌 / きみの鳥はうたえる","2018/09/01","日本","https://movie.douban.com/subject/26969120/"
"骄傲 / Pride","2014/05/23","戛纳电影节","https://movie.douban.com/subject/25740192/"
"蜘蛛侠：纵横宇宙 / Spider-Man: Across the Spider-Verse","2023/05/31","法国","https://movie.douban.com/subject/30391186/"
"角斗士2 / Gladiator II","2024/11/05","东京电影节","https://movie.douban.com/subject/30368790/"
"天降幸运 / Coup de chance","2023/09/04","威尼斯电影节","https://movie.douban.com/subject/35603796/"
"迷雾 / The Mist","2007/11/21","美国","https://movie.douban.com/subject/1945330/"
"孩子王","","","https://movie.douban.com/subject/1293391/"
"完美的日子 / Perfect Days","2023/05/25","戛纳电影节","https://movie.douban.com/subject/35902857/"
"姑奶奶","2010/09/04","中国大陆","https://movie.douban.com/subject/5265182/"
"利益区域 / The Zone of Interest","2023/05/19","戛纳电影节","https://movie.douban.com/subject/35169716/"
"青春：春","","","https://movie.douban.com/subject/27042464/"
"晨光正好 / Un beau matin","2022/05/20","戛纳电影节","https://movie.douban.com/subject/35211730/"
"永恒和一日 / Μία αιωνιότητα και μία ...","1998/05/23","戛纳电影节","https://movie.douban.com/subject/1293455/"
"陌生人","","","https://movie.douban.com/subject/35557993/"
"我是古巴 / Я - Куба","1964/10/26","古巴","https://movie.douban.com/subject/1432669/"
"气球","2019/08/30","威尼斯电影节","https://movie.douban.com/subject/30204413/"
"永远不会存在的电影《虚假的战争》的预告片 / Film annonce du fil...","2023/05/16","戛纳电影节","https://movie.douban.com/subject/36217927/"
"漫长的季节","2023/04/22","中国大陆","https://movie.douban.com/subject/35588177/"
"地下丝绒 / The Velvet Underground","2021/07/07","戛纳电影节","https://movie.douban.com/subject/27108330/"
"灾星下的恋人们","","","https://movie.douban.com/subject/34853947/"
"马茹娜的非凡旅程 / L'extraordinaire voyage de Marona","2019/06/10","法国","https://movie.douban.com/subject/33412938/"
"嘉年华","2017/09/07","威尼斯电影节","https://movie.douban.com/subject/27019527/"
"燃冬","2023/05/21","戛纳电影节","https://movie.douban.com/subject/35672437/"
"俄罗斯方块 / Tetris","2023/03/15","西南偏南电影节","https://movie.douban.com/subject/26087471/"
"穆赫兰道 / Mulholland Dr.","2001/05/16","戛纳电影节","https://movie.douban.com/subject/1292217/"
"瑞克和莫蒂：日漫版 / Rick and Morty: The Anime","2024/08/15","美国","https://movie.douban.com/subject/35907476/"
"摩登情爱 第一季 / Modern Love Season 1","2019/10/18","美国","https://movie.douban.com/subject/30385409/"
"我们这一天 第一季 / This Is Us Season 1","2016/09/20","美国","https://movie.douban.com/subject/26794215/"
"头脑特工队2 / Inside Out 2","2024/06/12","德国","https://movie.douban.com/subject/36090457/"
"纳瓦尔尼 / Navalny","2022/01/25","圣丹斯电影节","https://movie.douban.com/subject/35751590/"
"重庆杀人记忆","","","https://movie.douban.com/subject/35427382/"
"蓝风筝","1993/05/21","戛纳电影节","https://movie.douban.com/subject/1303967/"
"玩具总动员5 / Toy Story 5","2026/06/19","美国","https://movie.douban.com/subject/36238849/"
"所有的美丽与血泪 / All the Beauty and the Bloodshed","2022/09/03","威尼斯电影节","https://movie.douban.com/subject/36017999/"
"性、谎言和录像带 / Sex, Lies, and Videotape","1989/08/18","美国","https://movie.douban.com/subject/1292341/"
"十年，再见杨德昌 / 十年，再見楊德昌","2017/05/25","中国台湾","https://movie.douban.com/subject/27059242/"
"风流一代","2024/05/18","戛纳电影节","https://movie.douban.com/subject/36289263/"
"巴尔扎克与小裁缝","","","https://movie.douban.com/subject/1296769/"
"两万种蜜蜂 / 20.000 especies de abejas","2023/02/22","柏林电影节","https://movie.douban.com/subject/35519078/"
"白塔之光","2023/02/18","柏林国际电影节","https://movie.douban.com/subject/35424892/"
"红色天空 / Roter Himmel","2023/02/22","柏林电影节","https://movie.douban.com/subject/35221425/"
"醉乡民谣 / Inside Llewyn Davis","2013/11/06","法国","https://movie.douban.com/subject/6887029/"
"偏见与骄傲：瑞典酷儿电影史 / Fördom & stolthet - en queer f...","2022/02/02","哥德堡电影节","https://movie.douban.com/subject/35736366/"
"MIT 线性代数 / MIT Linear Algebra","","","https://movie.douban.com/subject/27668980/"
"惠子，凝视 / ケイコ 目を澄ませて","2022/02/12","柏林电影节","https://movie.douban.com/subject/35727254/"
"巴别塔 / Torre de Babel","","","https://movie.douban.com/subject/4306005/"
"艺术学院1994","2023/02/24","柏林电影节","https://movie.douban.com/subject/28510051/"
"中国话","2023/01/21","中国大陆","https://movie.douban.com/subject/36221173/"
"超级马力欧兄弟大电影 / The Super Mario Bros. Movie","2023/04/05","美国/中国大陆","https://movie.douban.com/subject/27199894/"
"灰熊人 / Grizzly Man","2005/08/12","美国","https://movie.douban.com/subject/1422951/"
"爱情万岁 / 愛情萬歲","1994/09/02","中国台湾","https://movie.douban.com/subject/1296370/"
"卡拉瓦乔 / Caravaggio","1986/08/29","英国","https://movie.douban.com/subject/1294048/"
"唐皇游地府","2012/10/02","温哥华电影节","https://movie.douban.com/subject/19931352/"
"九枪 / 九槍","2022/11/05","台北金马影展","https://movie.douban.com/subject/35610105/"
"一家子儿咕咕叫 / 一家子兒咕咕叫","2022/11/02","台北金马影展","https://movie.douban.com/subject/35610103/"
"热带复眼 / 熱帶複眼","2022/11/02","台北金马影展","https://movie.douban.com/subject/36117459/"
"白日青春","2022/11/10","美国夏威夷电影节","https://movie.douban.com/subject/35115829/"
"慕尼黑 / Munich","2005/12/23","美国","https://movie.douban.com/subject/1438338/"
"禁闭岛 / Shutter Island","2010/02/13","柏林电影节","https://movie.douban.com/subject/2334904/"
"八部半 / 8½","1963/01/02","阿卡普尔科电影节","https://movie.douban.com/subject/1361276/"
"法外之徒 / Bande à part","1964/07/29","洛迦诺电影节","https://movie.douban.com/subject/1401588/"
"西西里的美丽传说 / Malèna","2000/10/27","意大利","https://movie.douban.com/subject/1292402/"
"不止不休","2020/09/08","威尼斯电影节","https://movie.douban.com/subject/34833851/"
"第三次世界大战 / جنگ جهانی سوم","2022/09/07","威尼斯电影节","https://movie.douban.com/subject/36021623/"
"假面 / Persona","1966/10/18","瑞典","https://movie.douban.com/subject/1294438/"
"阳光普照 / 陽光普照","2019/09/06","多伦多电影节","https://movie.douban.com/subject/30292777/"
"金都","2019/11/17","香港亚洲电影节","https://movie.douban.com/subject/30159567/"
"西线无战事 / Im Westen nichts Neues","2022/09/12","多伦多电影节","https://movie.douban.com/subject/3042261/"
"双重赔偿 / Double Indemnity","1944/07/03","美国","https://movie.douban.com/subject/1293226/"
"外婆的新世界","2023/05/07","中国大陆","https://movie.douban.com/subject/35390936/"
"好久不见，武汉","2020/06/26","中国大陆网络","https://movie.douban.com/subject/35121307/"
"广岛之恋 / Hiroshima mon amour","1959/05/08","戛纳电影节","https://movie.douban.com/subject/1302050/"
"比利·林恩的中场战事 / Billy Lynn's Long Halftime Walk","2016/10/14","纽约电影节","https://movie.douban.com/subject/25983044/"
"恋恋风尘 / 戀戀風塵","","","https://movie.douban.com/subject/1292330/"
"独立时代 / 獨立時代","","","https://movie.douban.com/subject/1304476/"
"无言的山丘 / 無言的山丘","1992/12/05","中国台湾","https://movie.douban.com/subject/1298944/"
"骨及所有 / Bones and All","2022/09/02","威尼斯电影节","https://movie.douban.com/subject/35345859/"
"刺猬的优雅 / Le hérisson","2009/07/03","法国","https://movie.douban.com/subject/3824274/"
"云图 / Cloud Atlas","2012/10/26","美国","https://movie.douban.com/subject/3530403/"
"苦月亮 / Bitter Moon","","","https://movie.douban.com/subject/1301582/"
"布达佩斯大饭店 / The Grand Budapest Hotel","2014/02/06","柏林电影节","https://movie.douban.com/subject/11525673/"
"十分钟年华老去：小号篇 / Ten Minutes Older: The Trumpet","2002/05/18","戛纳电影节","https://movie.douban.com/subject/1291563/"
"十分钟年华老去：大提琴篇 / Ten Minutes Older: The Cello","2002/09/03","威尼斯电影节","https://movie.douban.com/subject/1291564/"
"会见戈尔巴乔夫 / Meeting Gorbachev","2018/09/01","特柳赖德电影节","https://movie.douban.com/subject/30296892/"
"控方证人 / Witness for the Prosecution","1957/12/17","美国","https://movie.douban.com/subject/1296141/"
"智利说不 / No","2012/05/18","戛纳电影节","https://movie.douban.com/subject/6852646/"
"使女的故事 第一季 / The Handmaid's Tale Season 1","2017/04/26","美国","https://movie.douban.com/subject/26784967/"
"西部世界 第一季 / Westworld Season 1","2016/10/02","美国","https://movie.douban.com/subject/2338055/"
"漫长的告白","2021/10/12","平遥国际电影展/釜山电影节","https://movie.douban.com/subject/34929859/"
"相见恨晚 / Brief Encounter","","","https://movie.douban.com/subject/1294364/"
"庆州 / 경주","2014/06/12","韩国","https://movie.douban.com/subject/25710797/"
"虚构网络：死亡、谎言和互联网 / Web of Make Believe: Death, Lie...","2022/06/15","美国","https://movie.douban.com/subject/35915140/"
"处女泉 / Jungfrukällan","1960/02/08","瑞典","https://movie.douban.com/subject/1293156/"
"制造伍德斯托克音乐节 / Taking Woodstock","2009/05/16","戛纳电影节","https://movie.douban.com/subject/3562827/"
"北京的风很大","","","https://movie.douban.com/subject/1421366/"
"无间道 / 無間道","2002/12/12","中国香港","https://movie.douban.com/subject/1307914/"
"都灵之马 / A torinói ló","2011/02/15","柏林电影节","https://movie.douban.com/subject/3285632/"
"外星也难民 第一季 / Solar Opposites Season 1","2020/05/08","美国","https://movie.douban.com/subject/30312909/"
"他们在岛屿写作：姹紫嫣红开遍 / 他們在島嶼寫作：奼紫嫣紅開遍","2015/12/18","中国台湾","https://movie.douban.com/subject/26691498/"
"他们在岛屿写作：如歌的行板 / 他們在島嶼寫作：如歌的行板","2014/10/18","中国台湾","https://movie.douban.com/subject/26235647/"
"站台","2000/09/04","威尼斯电影节","https://movie.douban.com/subject/1291850/"
"隐入尘烟","2022/02/13","柏林电影节","https://movie.douban.com/subject/35131346/"
"悲情城市","1989/09/12","威尼斯电影节","https://movie.douban.com/subject/1294194/"
"蓝色大门 / 藍色大門","2002/09/27","中国台湾","https://movie.douban.com/subject/1308575/"
"看门狗：军团－临界点2020 / Ubisoft: Tipping Point 2020 - Watch...","2020/07/12","法国","https://movie.douban.com/subject/35779991/"
"蓝 / Blue","1993/10/03","纽约电影节","https://movie.douban.com/subject/1417428/"
"两杆大烟枪 / Lock, Stock and Two Smoking Barrels","1998/08/28","英国","https://movie.douban.com/subject/1293350/"
"疯狂的石头","2006/06/30","中国大陆","https://movie.douban.com/subject/1862151/"
"绿巨人浩克 / Hulk","2003/06/20","美国","https://movie.douban.com/subject/1307354/"
"T省的84·85年","","","https://movie.douban.com/subject/3369426/"
"春之觉醒 / Моя любовь","2006/08/27","广岛国际动画节","https://movie.douban.com/subject/1987463/"
"地球最后的导演","2021/10/18","平遥国际电影展","https://movie.douban.com/subject/35620204/"
"奇怪的生活方式 / Extraña forma de vida","2023/05/17","戛纳电影节","https://movie.douban.com/subject/35874004/"
"寻找小糖人 / Searching for Sugar Man","2012/01/19","圣丹斯电影节","https://movie.douban.com/subject/7015798/"
"群鸟 / The Birds","1963/03/28","美国","https://movie.douban.com/subject/1310175/"
"自由古巴 / Cuba Libre","","","https://movie.douban.com/subject/27604302/"
"那山那人那狗","","","https://movie.douban.com/subject/1307766/"
"燃烧 / 버닝","2018/05/16","戛纳电影节","https://movie.douban.com/subject/26842702/"
"天水围的日与夜 / 天水圍的日與夜","2008/03/27","香港国际电影节","https://movie.douban.com/subject/3077668/"
"玛丽和麦克斯 / Mary and Max","2009/01/15","圣丹斯电影节","https://movie.douban.com/subject/3072124/"
"密语者 / Hidden Letters","2022/04/16","美国","https://movie.douban.com/subject/35891539/"
"罗曼蒂克消亡史","2016/12/16","中国大陆","https://movie.douban.com/subject/24751763/"
"雪云","2023/02/21","柏林电影节","https://movie.douban.com/subject/34447500/"
"艾琳 / Eileen","2023/01/21","圣丹斯电影节","https://movie.douban.com/subject/35729829/"
"我的天才女友 第一季 / L'amica geniale Season 1","2018/09/01","威尼斯电影节","https://movie.douban.com/subject/28427782/"
"红辣椒 / パプリカ","2006/09/02","威尼斯电影节","https://movie.douban.com/subject/1865703/"
"梦的背后","2018/11/12","台北金马影展","https://movie.douban.com/subject/30346866/"
"绿夜","2023/02/17","柏林电影节","https://movie.douban.com/subject/36217770/"
"平原上的火焰","2021/09/21","圣塞巴斯蒂安电影节","https://movie.douban.com/subject/34879969/"
"平原上的摩西","2023/01/16","中国大陆","https://movie.douban.com/subject/35232070/"
"迷墙 / Pink Floyd The Wall","1982/05/22","戛纳电影节","https://movie.douban.com/subject/1296157/"
"斑羚飞渡","","","https://movie.douban.com/subject/27063464/"
"心火：写给火山夫妇的安魂曲 / The Fire Within: A Requiem for Ka...","2022/06/26","谢菲尔德国际纪录片节","https://movie.douban.com/subject/35857538/"
"摄氏零度·春光再现 / 攝氏零度·春光再現","","","https://movie.douban.com/subject/1401526/"
"出神入化：电影剪辑的魔力 / The Cutting Edge: The Magic of Movi...","","","https://movie.douban.com/subject/1778624/"
"丈夫、太太与情人 / Husbands and Wives","","","https://movie.douban.com/subject/1301616/"
"大理寺日志","2020/04/10","中国大陆","https://movie.douban.com/subject/30395911/"
"脸庞，村庄 / Visages villages","2017/05/19","戛纳电影节","https://movie.douban.com/subject/26764928/"
"雨人 / Rain Man","1988/12/16","美国","https://movie.douban.com/subject/1291870/"
"亲密 / Close","2022/05/26","戛纳电影节","https://movie.douban.com/subject/35205617/"
"杨之后 / After Yang","2021/07/08","戛纳电影节","https://movie.douban.com/subject/30475837/"
"新年快乐，查理布朗 / Happy New Year, Charlie Brown!","","","https://movie.douban.com/subject/3005809/"
"岛屿上的煎熬 / Pacifiction","2022/05/25","戛纳电影节","https://movie.douban.com/subject/35211739/"
"李文漫游东湖","2015/01/21","鹿特丹电影节","https://movie.douban.com/subject/26306897/"
"约翰·列侬的理想世界 / Imagine: John Lennon","","","https://movie.douban.com/subject/1441479/"
"死亡搁浅 / Death Stranding","","","https://movie.douban.com/subject/36188212/"
"疼痛难免 / This Is Going to Hurt","2022/02/08","英国","https://movie.douban.com/subject/30267255/"
"东京教父 / 東京ゴッドファーザーズ","2003/11/08","日本","https://movie.douban.com/subject/1310177/"
"海滩的一天 / 海灘的一天","1983/04/11","中国台湾","https://movie.douban.com/subject/1298871/"
"麻将 / 麻將","1996/02/19","柏林电影节","https://movie.douban.com/subject/1297418/"
"再见语言 / Adieu au langage","2014/05/21","戛纳电影节","https://movie.douban.com/subject/10465148/"
"极乐迪斯科（电视剧版） / Disco Elysium","","","https://movie.douban.com/subject/35653177/"
"鸟鸣嘤嘤","","","https://movie.douban.com/subject/30355901/"
"舞林录","2023/01/29","鹿特丹电影节","https://movie.douban.com/subject/34842471/"
"把我的雏菊拔掉 / Pull My Daisy","1959/11/11","美国","https://movie.douban.com/subject/1763441/"
"阴谋职场 第一季 / Inside Job Season 1","2021/10/22","美国","https://movie.douban.com/subject/33425877/"
"绿毛水怪","","","https://movie.douban.com/subject/26695995/"
"环形物语 / Tales from the Loop","2020/04/03","美国","https://movie.douban.com/subject/30277286/"
"女孩 / Girl","2018/05/12","戛纳电影节","https://movie.douban.com/subject/30194769/"
"在路上 / On the Road","2012/05/23","法国","https://movie.douban.com/subject/1907465/"
"繁花(影版)","","","https://movie.douban.com/subject/26298999/"
"鲍勃·迪伦：三十周年纪念演唱会 / Bob Dylan: 30th Anniversary C...","","","https://movie.douban.com/subject/3761048/"
"海边升起一座悬崖","2022/05/27","戛纳电影节","https://movie.douban.com/subject/35713164/"
"乐土 / Joyland","2022/05/23","戛纳电影节","https://movie.douban.com/subject/35870056/"
"西力传 / Zelig","","","https://movie.douban.com/subject/1293846/"
"小姐 / 아가씨","2016/05/14","戛纳电影节","https://movie.douban.com/subject/25977027/"
"现代启示录 / Apocalypse Now","1979/05/19","戛纳电影节","https://movie.douban.com/subject/1292260/"
"黄金时代","2014/09/06","威尼斯电影节","https://movie.douban.com/subject/10545939/"
"浮城谜事","2012/10/19","中国大陆","https://movie.douban.com/subject/10438426/"
"指环王1：护戒使者 / The Lord of the Rings: The Fellowship of t...","2001/12/19","美国","https://movie.douban.com/subject/1291571/"
"末路狂花 / Thelma & Louise","1991/05/24","美国","https://movie.douban.com/subject/1291992/"
"一秒钟","2020/11/27","中国大陆","https://movie.douban.com/subject/30257787/"
"狙击手","2022/02/01","中国大陆","https://movie.douban.com/subject/35215390/"
"推拿","2014/02/10","柏林电影节","https://movie.douban.com/subject/20020577/"
"三个字","","","https://movie.douban.com/subject/35456337/"
"超脱 / Detachment","2011/04/25","翠贝卡电影节","https://movie.douban.com/subject/5322596/"
"困在时间里的父亲 / The Father","2020/01/27","圣丹斯电影节","https://movie.douban.com/subject/33432655/"
"拂晓之国 / 夜明けの国","","","https://movie.douban.com/subject/26303743/"
"象人 / The Elephant Man","1980/10/10","美国","https://movie.douban.com/subject/1293200/"
"飞向太空 / Солярис","1972/03/20","苏联","https://movie.douban.com/subject/1300977/"
"蒂凡尼的早餐 / Breakfast at Tiffany's","1961/10/06","美国","https://movie.douban.com/subject/1325958/"
"亢奋 第二季 / Euphoria Season 2","2022/01/09","美国","https://movie.douban.com/subject/34463874/"
"发条橙 / A Clockwork Orange","1971/12/19","纽约首映","https://movie.douban.com/subject/1292233/"
"弗里达 / Frida","2002/08/29","威尼斯电影节","https://movie.douban.com/subject/1291852/"
"祖与占 / Jules et Jim","1962/01/23","法国","https://movie.douban.com/subject/1292338/"
"雾中风景 / Τοπίο στην ομίχλη","1988/08/31","威尼斯电影节","https://movie.douban.com/subject/1294252/"
"阿黛尔·雨果的故事 / L'histoire d'Adèle H.","1975/09/19","圣塞巴斯蒂安电影节","https://movie.douban.com/subject/1293870/"
"雄狮少年","2021/12/11","大规模点映","https://movie.douban.com/subject/35144311/"
"正发生 / L'Événement","2021/09/06","威尼斯电影节","https://movie.douban.com/subject/35318021/"
"卡波特 / Capote","2005/09/02","特柳赖德电影节","https://movie.douban.com/subject/1422957/"
"银翼杀手2049 / Blade Runner 2049","2017/10/06","美国","https://movie.douban.com/subject/10512661/"
"法兰西特派 / The French Dispatch","2021/07/12","戛纳电影节","https://movie.douban.com/subject/30300279/"
"芳华","2017/09/07","多伦多电影节","https://movie.douban.com/subject/26862829/"
"戴珍珠耳环的少女 / Girl with a Pearl Earring","2003/08/31","特柳赖德电影节","https://movie.douban.com/subject/1291836/"
"钢琴课 / The Piano","1993/05/17","戛纳电影节","https://movie.douban.com/subject/1293818/"
"未定名请以你的名字呼唤我续集 / Untitled Call Me by Your Name S...","","","https://movie.douban.com/subject/27192462/"
"反叛吧女同们 / Rebel Dykes","2021/03/17","伦敦LGBTIQ +电影节","https://movie.douban.com/subject/26757959/"
"心之全蚀 / Total Eclipse","1995/11/03","美国","https://movie.douban.com/subject/1297233/"
"一树梨花压海棠 / Lolita","1997/09/26","意大利","https://movie.douban.com/subject/1296778/"
"海上花","1998/05/20","戛纳电影节","https://movie.douban.com/subject/1303451/"
"蝴蝶君 / M. Butterfly","","","https://movie.douban.com/subject/1293643/"
"胭脂扣","1987/12/05","中国台湾","https://movie.douban.com/subject/1299288/"
"纵横四海 / 縱橫四海","1991/02/02","中国香港","https://movie.douban.com/subject/1295409/"
"香水 / Perfume: The Story of a Murderer","2006/09/07","德国","https://movie.douban.com/subject/1760622/"
"东邪西毒 / 東邪西毒","1994/09/12","威尼斯电影节","https://movie.douban.com/subject/1292328/"
"阳光灿烂的日子","1994/09/09","威尼斯电影节","https://movie.douban.com/subject/1291875/"
"自梳","1997/10/23","韩国","https://movie.douban.com/subject/1304648/"
"情人 / L'amant","1992/01/22","法国","https://movie.douban.com/subject/1291868/"
"平行母亲 / Madres paralelas","2021/09/01","威尼斯电影节","https://movie.douban.com/subject/35123985/"
"敦刻尔克 / Dunkirk","2017/07/13","伦敦首映","https://movie.douban.com/subject/26607693/"
"拯救大兵瑞恩 / Saving Private Ryan","1998/07/24","美国","https://movie.douban.com/subject/1292849/"
"活着","1994/05/17","戛纳电影节","https://movie.douban.com/subject/1292365/"
"唐顿庄园  第一季 / Downton Abbey Season 1","","","https://movie.douban.com/subject/4769314/"
"吉屋出租：百老汇剧场版 / Rent: Filmed Live on Broadway","","","https://movie.douban.com/subject/24857754/"
"吉屋出租 / Rent","","","https://movie.douban.com/subject/1422912/"
"法比安 / Fabian oder Der Gang vor die Hunde","2021/03/04","柏林电影节","https://movie.douban.com/subject/35158375/"
"春潮","2019/06/18","上海电影节","https://movie.douban.com/subject/27186348/"
"沉默的羔羊 / The Silence of the Lambs","1991/02/14","美国","https://movie.douban.com/subject/1293544/"
"金陵十三钗","2011/12/15","中国大陆","https://movie.douban.com/subject/3649049/"
"万物理论 / The Theory of Everything","2014/09/07","多伦多电影节","https://movie.douban.com/subject/24815950/"
"聚焦 / Spotlight","2015/09/03","威尼斯电影节","https://movie.douban.com/subject/25954475/"
"七武士 / 七人の侍","1954/04/26","日本","https://movie.douban.com/subject/1295399/"
"麦昆 / McQueen","2018/06/08","英国","https://movie.douban.com/subject/27066187/"
"海边的曼彻斯特 / Manchester by the Sea","2016/01/23","圣丹斯电影节","https://movie.douban.com/subject/25980443/"
"地久天长","2019/02/14","柏林电影节","https://movie.douban.com/subject/26715636/"
"小伟","2019/07/23","FIRST青年影展","https://movie.douban.com/subject/26752564/"
"隐秘的爱 / A Secret Love","2020/04/29","美国","https://movie.douban.com/subject/34968314/"
"罗马的房子 / Habitación en Roma","","","https://movie.douban.com/subject/3431336/"
"欲望法则 / La ley del deseo","","","https://movie.douban.com/subject/1300951/"
"摩登时代 / Modern Times","1936/02/25","美国","https://movie.douban.com/subject/1294371/"
"教父 / The Godfather","1972/03/15","纽约首映","https://movie.douban.com/subject/1291841/"
"熔炉 / 도가니","2011/09/22","韩国","https://movie.douban.com/subject/5912992/"
"放牛班的春天 / Les choristes","2004/03/17","法国","https://movie.douban.com/subject/1291549/"
"美丽人生 / La vita è bella","1997/12/20","意大利","https://movie.douban.com/subject/1292063/"
"真心半解 / The Half of It","2020/05/01","美国","https://movie.douban.com/subject/33420285/"
